SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,12/12/2024 12:00:00 AM,90.67
09X443,THE FAMILY SCHOOL,12/12/2024 12:00:00 AM,90.19
09X449,GRANT AVENUE ELEMENTARY SCHOOL,12/12/2024 12:00:00 AM,92.13
09X454,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,12/12/2024 12:00:00 AM,93.08
09X457,SHERIDAN ACADEMY FOR YOUNG LEADERS,12/12/2024 12:00:00 AM,88.4
09X505,"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",12/12/2024 12:00:00 AM,92.62
09X517,FREDERICK DOUGLASS ACADEMY III SECONDARY SCHOOL,12/12/2024 12:00:00 AM,78.5
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,12/12/2024 12:00:00 AM,77.02
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,12/12/2024 12:00:00 AM,81.19
09X555,MOUNT EDEN CHILDREN S ACADEMY,12/12/2024 12:00:00 AM,92.21
09X564,CLAREMONT INTERNATIONAL HS,12/12/2024 12:00:00 AM,90.54
09X568,YOUNG WOMEN S LEADERSHIP SCHOOL OF THE BRONX,12/12/2024 12:00:00 AM,92.54
09X582,GARDEN OF LEARNING AND DISCOVERY PRE K CENTER,12/12/2024 12:00:00 AM,84.54
09X593,SOUTH BRONX INTERNATIONAL MIDDLE SCHOOL,12/12/2024 12:00:00 AM,95.86
09X594,NEW PATHWAYS ACADEMY,12/12/2024 12:00:00 AM,94
09X644,BRONX DEBATE ACADEMY,12/12/2024 12:00:00 AM,88.18
10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,12/12/2024 12:00:00 AM,93.12
10X007,MILTON FEIN SCHOOL,12/12/2024 12:00:00 AM,94.53
10X008,P.S. 008 ISAAC VARIAN,12/12/2024 12:00:00 AM,90.08
10X009,P.S. 9 RYER AVENUE ELEMENTARY SCHOOL,12/12/2024 12:00:00 AM,89.93
10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,12/12/2024 12:00:00 AM,95.02
10X020,"PS MS 20 P.O.GEORGE J. WERDANN, III",12/12/2024 12:00:00 AM,89.78
10X023,P.S. 023 THE NEW CHILDREN S SCHOOL,12/12/2024 12:00:00 AM,92.73
10X024,P.S. 024 SPUYTEN DUYVIL,12/12/2024 12:00:00 AM,95.44
10X032,P.S. 032 BELMONT,12/12/2024 12:00:00 AM,90.71
10X033,P.S. 033 TIMOTHY DWIGHT,12/12/2024 12:00:00 AM,90.01
10X037,P.S. X037 MULTIPLE INTELLIGENCE SCHOOL,12/12/2024 12:00:00 AM,88.78
10X045,THOMAS C. GIORDANO MIDDLE SCHOOL 45,12/12/2024 12:00:00 AM,92.13
10X046,P.S. 046 EDGAR ALLAN POE,12/12/2024 12:00:00 AM,93.36
10X051,THE BRONX STEM AND ARTS ACADEMY,12/12/2024 12:00:00 AM,93.15
10X054,P.S. I.S. 54,12/12/2024 12:00:00 AM,88.92
10X056,P.S. 056 NORWOOD HEIGHTS,12/12/2024 12:00:00 AM,92.01
10X059,P.S. 059 THE COMMUNITY SCHOOL OF TECHNOLOGY,12/12/2024 12:00:00 AM,91.57
10X077,BEDFORD PARK ELEMENTARY SCHOOL,12/12/2024 12:00:00 AM,88.55
10X080,J.H.S. 080 THE MOSHOLU PARKWAY,12/12/2024 12:00:00 AM,92.69
10X081,P.S. 081 ROBERT J. CHRISTEN,12/12/2024 12:00:00 AM,91.52
10X085,P.S. 085 GREAT EXPECTATIONS,12/12/2024 12:00:00 AM,89.49
10X086,P.S. 086 KINGSBRIDGE HEIGHTS,12/12/2024 12:00:00 AM,92.11
10X091,P.S. 091 BRONX,12/12/2024 12:00:00 AM,91.64
10X094,P.S. 094 KINGS COLLEGE SCHOOL,12/12/2024 12:00:00 AM,91.96
10X095,P.S. 095 SHEILA MENCHER,12/12/2024 12:00:00 AM,90.57
10X118,J.H.S. 118 WILLIAM W. NILES,12/12/2024 12:00:00 AM,88.88
10X141,RIVERDALE KINGSBRIDGE ACADEMY MIDDLE SCHOOL H,12/12/2024 12:00:00 AM,91.25
10X159,P.S. 159 LUIS MUNOZ MARIN BILING,12/12/2024 12:00:00 AM,94.16
10X205,P.S. 205 FIORELLO LAGUARDIA,12/12/2024 12:00:00 AM,88.82
10X206,I.S. 206 ANN MERSEREAU,12/12/2024 12:00:00 AM,92.79
10X207,P.S. 207,12/12/2024 12:00:00 AM,91.07
10X209,P.S. 209,12/12/2024 12:00:00 AM,89.69
10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,12/12/2024 12:00:00 AM,74.85
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,12/12/2024 12:00:00 AM,84.17
10X226,P.S. 226,12/12/2024 12:00:00 AM,95.91
10X228,JONAS BRONCK ACADEMY,12/12/2024 12:00:00 AM,94.4
10X237,"THE MARIE CURIE HIGH SCHOOL FOR MEDICINE, NURSING,",12/12/2024 12:00:00 AM,74.62
10X243,WEST BRONX ACADEMY FOR THE FUTURE,12/12/2024 12:00:00 AM,78.86
10X244,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,12/12/2024 12:00:00 AM,94.06
10X246,P.S. 246 POE CENTER,12/12/2024 12:00:00 AM,90.59
10X254,I.S. 254,12/12/2024 12:00:00 AM,91.8
10X264,BRONX ACADEMY FOR SOFTWARE ENGINEERING BASE,12/12/2024 12:00:00 AM,75.8
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,12/12/2024 12:00:00 AM,86.38
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",12/12/2024 12:00:00 AM,93.51
10X280,P.S. M.S. 280 MOSHOLU PARKWAY,12/12/2024 12:00:00 AM,90.32
10X284,BRONX SCHOOL OF LAW AND FINANCE,12/12/2024 12:00:00 AM,83.23
10X291,P.S. 291,12/12/2024 12:00:00 AM,93.69
10X306,P.S. 306,12/12/2024 12:00:00 AM,91.23
10X308,BRONX DANCE ACADEMY SCHOOL,12/12/2024 12:00:00 AM,NS
10X310,P.S. 310 MARBLE HILL,12/12/2024 12:00:00 AM,90.38
10X315,P.S. 315 LAB SCHOOL,12/12/2024 12:00:00 AM,92.41
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,12/12/2024 12:00:00 AM,48.93
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,12/12/2024 12:00:00 AM,92.97
10X340,P.S. 340,12/12/2024 12:00:00 AM,91.26
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,12/12/2024 12:00:00 AM,85.39
10X344,AMPARK NEIGHBORHOOD,12/12/2024 12:00:00 AM,95.08
10X351,BRONX COLLABORATIVE HIGH SCHOOL,12/12/2024 12:00:00 AM,76.19
10X353,WORLD VIEW HIGH SCHOOL,12/12/2024 12:00:00 AM,84.25
10X360,P.S. 360,12/12/2024 12:00:00 AM,91.13
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,12/12/2024 12:00:00 AM,88.3
10X368,IN TECH ACADEMY M.S. HIGH SCHOOL 368,12/12/2024 12:00:00 AM,91.25
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,12/12/2024 12:00:00 AM,83.55
10X386,SCHOOL FOR ENVIRONMENTAL CITIZENSHIP,12/12/2024 12:00:00 AM,93.36
10X390,M.S. 390,12/12/2024 12:00:00 AM,92.81
10X391,THE ANGELO PATRI MIDDLE SCHOOL,12/12/2024 12:00:00 AM,89.47
10X396,P.S. 396,12/12/2024 12:00:00 AM,91.12
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,12/12/2024 12:00:00 AM,76.07
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,12/12/2024 12:00:00 AM,88.34
10X434,BELMONT PREPARATORY HIGH SCHOOL,12/12/2024 12:00:00 AM,88.65
10X437,FORDHAM HIGH SCHOOL FOR THE ARTS,12/12/2024 12:00:00 AM,90.54
10X438,FORDHAM LEADERSHIP ACADEMY,12/12/2024 12:00:00 AM,86.06
10X439,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,12/12/2024 12:00:00 AM,89.35
10X440,DEWITT CLINTON HIGH SCHOOL,12/12/2024 12:00:00 AM,81.39
10X442,"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC, THE",12/12/2024 12:00:00 AM,93.12
10X445,THE BRONX HIGH SCHOOL OF SCIENCE,12/12/2024 12:00:00 AM,97.15
10X447,CRESTON ACADEMY,12/12/2024 12:00:00 AM,92.58
10X477,MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES,12/12/2024 12:00:00 AM,92.28
10X524,CROTONA INTERNATIONAL HIGH SCHOOL,12/12/2024 12:00:00 AM,87.64
10X535,ROSE HILL PRE K CENTER,12/12/2024 12:00:00 AM,85.28
10X546,BRONX THEATRE HIGH SCHOOL,12/12/2024 12:00:00 AM,75.57
10X549,DISCOVERY HIGH SCHOOL,12/12/2024 12:00:00 AM,NS
10X565,HIGH SCHOOL FOR ENERGY AND TECHNOLOGY,12/12/2024 12:00:00 AM,77.74
10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,12/12/2024 12:00:00 AM,96.16
11X016,P.S. 016 WAKEFIELD,12/12/2024 12:00:00 AM,92.35
11X019,P.S. 019 JUDITH K. WEISS,12/12/2024 12:00:00 AM,94.71
11X021,P.S. 021 PHILIP H. SHERIDAN,12/12/2024 12:00:00 AM,86.25
11X041,P.S. 041 GUN HILL ROAD,12/12/2024 12:00:00 AM,91.7
11X068,P.S. 068 BRONX,12/12/2024 12:00:00 AM,91.68
11X076,P.S. 076 THE BENNINGTON SCHOOL,12/12/2024 12:00:00 AM,90.1
11X078,P.S. 078 ANNE HUTCHINSON,12/12/2024 12:00:00 AM,86.16
11X083,P.S. 083 DONALD HERTZ,12/12/2024 12:00:00 AM,95.79
11X087,P.S. 087 BRONX,12/12/2024 12:00:00 AM,93.12
11X089,P.S. 089 BRONX,12/12/2024 12:00:00 AM,93.33
11X096,P.S. 096 RICHARD RODGERS,12/12/2024 12:00:00 AM,92.83
11X097,P.S. 097 BRONX,12/12/2024 12:00:00 AM,91.96
11X103,P.S. 103 HECTOR FONTANEZ,12/12/2024 12:00:00 AM,90.71
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,12/12/2024 12:00:00 AM,88.14
11X106,P.S. 106 PARKCHESTER,12/12/2024 12:00:00 AM,92.83
11X108,P.S. 108 PHILIP J. ABINANTI,12/12/2024 12:00:00 AM,95.22
11X111,P.S. 111 SETON FALLS,12/12/2024 12:00:00 AM,88.27
11X112,P.S. 112 BRONXWOOD,12/12/2024 12:00:00 AM,83.37
11X121,P.S. 121 THROOP,12/12/2024 12:00:00 AM,92.16
11X127,J.H.S. 127 THE CASTLE HILL,12/12/2024 12:00:00 AM,93.17
11X144,J.H.S. 144 MICHELANGELO,12/12/2024 12:00:00 AM,91.19
11X153,P.S. 153 HELEN KELLER,12/12/2024 12:00:00 AM,93.24
11X160,P.S. 160 WALT DISNEY,12/12/2024 12:00:00 AM,90.55
11X169,BAYCHESTER ACADEMY,12/12/2024 12:00:00 AM,89.65
11X175,P.S. 175 CITY ISLAND,12/12/2024 12:00:00 AM,93.65
11X178,P.S. 178 DR. SELMAN WAKSMAN,12/12/2024 12:00:00 AM,93.45
11X180,M.S. 180 DR. DANIEL HALE WILLIAMS,12/12/2024 12:00:00 AM,91.89
11X181,I.S. 181 PABLO CASALS,12/12/2024 12:00:00 AM,93.45
11X189,CORNERSTONE ACADEMY FOR SOCIAL ACTION,12/12/2024 12:00:00 AM,92.72
11X194,P.S. M.S. 194,12/12/2024 12:00:00 AM,92.29
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,12/12/2024 12:00:00 AM,88.46
11X265,BRONX LAB SCHOOL,12/12/2024 12:00:00 AM,80.91
11X270,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP: A CO,12/12/2024 12:00:00 AM,83.14
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,12/12/2024 12:00:00 AM,69.44
11X287,NORTH BRONX SCHOOL OF EMPOWERMENT,12/12/2024 12:00:00 AM,89.57
11X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,12/12/2024 12:00:00 AM,89.85
11X290,BRONX ACADEMY OF HEALTH CAREERS,12/12/2024 12:00:00 AM,84.59
11X299,ASTOR COLLEGIATE ACADEMY,12/12/2024 12:00:00 AM,80.33
11X326,BRONX GREEN MIDDLE SCHOOL,12/12/2024 12:00:00 AM,89.35
11X355,BRONX ALLIANCE MIDDLE SCHOOL,12/12/2024 12:00:00 AM,92.55
11X357,YOUNG VOICES ACADEMY OF THE BRONX,12/12/2024 12:00:00 AM,93.53
11X370,LEADERS OF TOMORROW,12/12/2024 12:00:00 AM,94.69
11X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,12/12/2024 12:00:00 AM,81.43
11X455,HARRY S TRUMAN HIGH SCHOOL,12/12/2024 12:00:00 AM,81.34
11X462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOO,12/12/2024 12:00:00 AM,92.77
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEME,12/12/2024 12:00:00 AM,92.75
11X481,THE STEAM BRIDGE SCHOOL,12/12/2024 12:00:00 AM,93.8
11X483,THE MATILDA AVENUE SCHOOL,12/12/2024 12:00:00 AM,89.77
11X498,P.S. M.S. 11X498 VAN NEST ACADEMY,12/12/2024 12:00:00 AM,93.41
11X508,BRONXDALE HIGH SCHOOL,12/12/2024 12:00:00 AM,84.53
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,12/12/2024 12:00:00 AM,91.64
11X513,NEW WORLD HIGH SCHOOL,12/12/2024 12:00:00 AM,91.83
11X514,THE BRONXWOOD PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,80.34
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,12/12/2024 12:00:00 AM,92.67
11X532,BAYCHESTER MIDDLE SCHOOL,12/12/2024 12:00:00 AM,89.29
11X542,PELHAM PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,84.11
11X544,HIGH SCHOOL FOR CONTEMPORARY ARTS,12/12/2024 12:00:00 AM,79.46
11X545,BRONX AEROSPACE HIGH SCHOOL,12/12/2024 12:00:00 AM,81.23
11X556,BRONX PARK MIDDLE SCHOOL,12/12/2024 12:00:00 AM,92.38
11X566,PELHAM GARDENS MIDDLE SCHOOL,12/12/2024 12:00:00 AM,84.77
11X567,LINDEN TREE ELEMENTARY SCHOOL,12/12/2024 12:00:00 AM,93.35
12X006,P.S. 006 WEST FARMS,12/12/2024 12:00:00 AM,85.55
12X044,P.S. 044 DAVID C. FARRAGUT,12/12/2024 12:00:00 AM,91.05
12X047,P.S. 047 JOHN RANDOLPH,12/12/2024 12:00:00 AM,91.18
12X057,P.S. 057 CRESCENT,12/12/2024 12:00:00 AM,92.02
12X061,P.S. 061 FRANCISCO OLLER,12/12/2024 12:00:00 AM,92.77
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,12/12/2024 12:00:00 AM,90.59
12X067,P.S. 067 MOHEGAN SCHOOL,12/12/2024 12:00:00 AM,91.12
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,12/12/2024 12:00:00 AM,94.06
12X134,P.S. 134 GEORGE F. BRISTOW,12/12/2024 12:00:00 AM,93.76
12X150,P.S. 150 CHARLES JAMES FOX,12/12/2024 12:00:00 AM,88.79
12X190,E.S.M.T I.S. 190,12/12/2024 12:00:00 AM,91.11
12X195,P.S. 195,12/12/2024 12:00:00 AM,92.84
12X196,P.S. 196,12/12/2024 12:00:00 AM,88.54
12X211,P.S. 211,12/12/2024 12:00:00 AM,90.04
12X214,P.S. 214,12/12/2024 12:00:00 AM,90.56
12X217,SCHOOL OF PERFORMING ARTS,12/12/2024 12:00:00 AM,96.22
12X242,MOTT HALL V,12/12/2024 12:00:00 AM,89.57
12X248,"METROPOLITAN HIGH SCHOOL, THE",12/12/2024 12:00:00 AM,76.92
12X251,EXPLORATIONS ACADEMY H.S.,12/12/2024 12:00:00 AM,85.02
12X267,BRONX LATIN,12/12/2024 12:00:00 AM,87.39
12X271,EAST BRONX ACADEMY FOR THE FUTURE,12/12/2024 12:00:00 AM,88.42
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,12/12/2024 12:00:00 AM,89.18
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,12/12/2024 12:00:00 AM,90.39
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,12/12/2024 12:00:00 AM,85.67
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,12/12/2024 12:00:00 AM,93.33
12X316,KAPPA III,12/12/2024 12:00:00 AM,96.15
12X318,"I.S. X318 MATH, SCIENCE TECHNOLOGY THROUGH ARTS",12/12/2024 12:00:00 AM,87.09
12X341,ACCION ACADEMY,12/12/2024 12:00:00 AM,87.62
12X383,EMOLIOR ACADEMY,12/12/2024 12:00:00 AM,89.03
12X388,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,12/12/2024 12:00:00 AM,90.34
12X446,ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX,12/12/2024 12:00:00 AM,53.94
12X458,SAMARA COMMUNITY SCHOOL,12/12/2024 12:00:00 AM,92.55
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,12/12/2024 12:00:00 AM,91.14
12X478,THE CINEMA SCHOOL,12/12/2024 12:00:00 AM,87.95
12X479,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,12/12/2024 12:00:00 AM,75.59
12X480,BRONX REGIONAL HIGH SCHOOL,12/12/2024 12:00:00 AM,57.66
12X511,BRONX ENVISION ACADEMY,12/12/2024 12:00:00 AM,62.36
12X521,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,12/12/2024 12:00:00 AM,81.61
12X531,ARCHER ELEMENTARY SCHOOL,12/12/2024 12:00:00 AM,91.58
12X536,P.S. 536,12/12/2024 12:00:00 AM,92.01
12X550,HIGH SCHOOL OF WORLD CULTURES,12/12/2024 12:00:00 AM,82.36
12X595,P.S. 595,12/12/2024 12:00:00 AM,90.32
12X626,CULTIVATING HEARTS AND MINDS PRE K CENTER,12/12/2024 12:00:00 AM,82.28
12X641,BARD HIGH SCHOOL EARLY COLLEGE BRONX,12/12/2024 12:00:00 AM,91.9
12X682,FANNIE LOU HAMER FREEDOM HIGH SCHOOL,12/12/2024 12:00:00 AM,80.1
12X684,WINGS ACADEMY,12/12/2024 12:00:00 AM,86.69
12X691,BRONX LITTLE SCHOOL,12/12/2024 12:00:00 AM,94.13
13K003,P.S. 003 THE BEDFORD VILLAGE,12/12/2024 12:00:00 AM,88.57
13K008,THE EMILY WARREN ROEBLING SCHOOL,12/12/2024 12:00:00 AM,97.27
13K009,PUBLIC SCHOOL 9 THE SARAH SMITH GARNET SCHOOL,12/12/2024 12:00:00 AM,92.86
13K011,P.S. 011 PURVIS J. BEHAN,12/12/2024 12:00:00 AM,94.16
13K020,P.S. 020 CLINTON HILL,12/12/2024 12:00:00 AM,92.32
13K044,P.S. 044 MARCUS GARVEY,12/12/2024 12:00:00 AM,88.18
13K046,P.S. 046 EDWARD C. BLUM,12/12/2024 12:00:00 AM,78.77
13K054,P.S. 54 THE DETECTIVE RAFAEL RAMOS SCHOOL,12/12/2024 12:00:00 AM,85.24
13K056,P.S. 056 LEWIS H. LATIMER,12/12/2024 12:00:00 AM,90.8
13K067,P.S. 067 CHARLES A. DORSEY,12/12/2024 12:00:00 AM,90.05
13K093,P.S. 093 WILLIAM H. PRESCOTT,12/12/2024 12:00:00 AM,79.67
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,12/12/2024 12:00:00 AM,88.77
13K133,P.S. 133 WILLIAM A. BUTLER,12/12/2024 12:00:00 AM,90.56
13K256,P.S. 256 BENJAMIN BANNEKER,12/12/2024 12:00:00 AM,90.16
13K265,DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,12/12/2024 12:00:00 AM,83.84
13K266,M.S. K266 PARK PLACE COMMUNITY MIDDLE SCHOOL,12/12/2024 12:00:00 AM,92.1
13K270,P.S. 270 JOHANN DEKALB,12/12/2024 12:00:00 AM,86.02
13K282,P.S. 282 PARK SLOPE,12/12/2024 12:00:00 AM,92.83
13K287,P.S. 287 BAILEY K. ASHFORD,12/12/2024 12:00:00 AM,82.75
13K301,RESTORATION ACADEMY,12/12/2024 12:00:00 AM,86.17
13K307,P.S. 307 DANIEL HALE WILLIAMS,12/12/2024 12:00:00 AM,88.57
13K313,DOCK STREET SCHOOL FOR STEAM STUDIES,12/12/2024 12:00:00 AM,88.23
13K350,URBAN ASSEMBLY SCHOOL OF MUSIC AND ART,12/12/2024 12:00:00 AM,64.96
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,12/12/2024 12:00:00 AM,90.85
13K412,BROOKLYN COMMUNITY ARTS MEDIA HIGH SCHOOL BCAM,12/12/2024 12:00:00 AM,80.34
13K419,"SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TEC",12/12/2024 12:00:00 AM,85.77
13K430,BROOKLYN TECHNICAL HIGH SCHOOL,12/12/2024 12:00:00 AM,95.09
13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,12/12/2024 12:00:00 AM,85
13K482,ALBEE SQUARE MONTESSORI PUBLIC SCHOOL,12/12/2024 12:00:00 AM,96.66
13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,12/12/2024 12:00:00 AM,83
13K492,ACADEMY OF ARTS AND LETTERS,12/12/2024 12:00:00 AM,89.71
13K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR Y,12/12/2024 12:00:00 AM,88.45
13K553,BROOKLYN ACADEMY HIGH SCHOOL,12/12/2024 12:00:00 AM,63.49
13K594,GOTHAM PROFESSIONAL ARTS ACADEMY,12/12/2024 12:00:00 AM,72.07
13K595,BEDFORD ACADEMY HIGH SCHOOL,12/12/2024 12:00:00 AM,94.34
13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,12/12/2024 12:00:00 AM,73.67
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,12/12/2024 12:00:00 AM,22.94
13K670,BENJAMIN BANNEKER ACADEMY,12/12/2024 12:00:00 AM,79.02
13K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHI",12/12/2024 12:00:00 AM,79.86
13K691,FORT GREENE PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,89.91
13K869,DISTRICT 13 PRE K CENTER,12/12/2024 12:00:00 AM,94.91
13K915,BRIDGES: A SCHOOL FOR EXPLORATION AND EQUITY,12/12/2024 12:00:00 AM,94.33
13K963,DESIGN WORKS HIGH SCHOOL,12/12/2024 12:00:00 AM,87.73
14K016,P.S. 016 LEONARD DUNKLY,12/12/2024 12:00:00 AM,84.65
14K017,P.S. 017 HENRY D. WOODWORTH,12/12/2024 12:00:00 AM,93.03
14K018,P.S. 018 EDWARD BUSH,12/12/2024 12:00:00 AM,92
14K023,P.S. 023 CARTER G. WOODSON,12/12/2024 12:00:00 AM,87.74
14K031,P.S. 031 SAMUEL F. DUPONT,12/12/2024 12:00:00 AM,92.09
14K034,P.S. 034 OLIVER H. PERRY,12/12/2024 12:00:00 AM,93.14
14K050,J.H.S. 050 JOHN D. WELLS,12/12/2024 12:00:00 AM,93.34
14K059,P.S. 059 THE DAWN BEST SCHOOL,12/12/2024 12:00:00 AM,87.01
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,12/12/2024 12:00:00 AM,73.26
14K084,P.S. 084 JOSE DE DIEGO,12/12/2024 12:00:00 AM,94.5
14K110,P.S. 110 THE MONITOR,12/12/2024 12:00:00 AM,93.5
14K120,P.S. 120 CARLOS TAPIA,12/12/2024 12:00:00 AM,88.81
14K126,JOHN ERICSSON MIDDLE SCHOOL 126,12/12/2024 12:00:00 AM,87.95
14K132,P.S. 132 THE CONSELYEA SCHOOL,12/12/2024 12:00:00 AM,93.82
14K147,P.S. 147 ISAAC REMSEN,12/12/2024 12:00:00 AM,91.56
14K157,P.S. I.S. 157 THE BENJAMIN FRANKLIN HEALTH SCIEN,12/12/2024 12:00:00 AM,80.56
14K196,P.S. 196 TEN EYCK,12/12/2024 12:00:00 AM,87.24
14K250,P.S. 250 GEORGE H. LINDSAY,12/12/2024 12:00:00 AM,93.23
14K257,P.S. 257 JOHN F. HYLAN,12/12/2024 12:00:00 AM,86.85
14K297,P.S. 297 ABRAHAM STOCKTON,12/12/2024 12:00:00 AM,87.62
14K318,I.S. 318 EUGENIO MARIA DE HOSTOS,12/12/2024 12:00:00 AM,91.29
14K319,P.S. 319,12/12/2024 12:00:00 AM,83.13
14K380,P.S. 380 JOHN WAYNE ELEMENTARY,12/12/2024 12:00:00 AM,86.11
14K414,BROOKLYN ARBOR ELEMENTARY SCHOOL,12/12/2024 12:00:00 AM,93.3
14K449,"BROOKLYN LATIN SCHOOL, THE",12/12/2024 12:00:00 AM,95.59
14K454,THE WILLIAMSBURG HIGH SCHOOL OF ART AND TECHNOLOGY,12/12/2024 12:00:00 AM,64.08
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,12/12/2024 12:00:00 AM,81.9
14K477,EAST WILLIAMSBURG SCHOLARS ACADEMY,12/12/2024 12:00:00 AM,79.33
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHN",12/12/2024 12:00:00 AM,73.35
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,12/12/2024 12:00:00 AM,61.88
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,12/12/2024 12:00:00 AM,93.24
14K561,WILLIAMSBURG PREPARATORY SCHOOL,12/12/2024 12:00:00 AM,83.78
14K577,CONSELYEA PREPARATORY SCHOOL,12/12/2024 12:00:00 AM,93.51
14K582,M.S. 582,12/12/2024 12:00:00 AM,83.79
14K586,LYONS COMMUNITY SCHOOL,12/12/2024 12:00:00 AM,77.56
14K610,A TECH HIGH SCHOOL,12/12/2024 12:00:00 AM,85.25
14K614,YOUNG WOMEN S LEADERSHIP SCHOOL OF BROOKLYN,12/12/2024 12:00:00 AM,76.82
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,12/12/2024 12:00:00 AM,73.26
15K001,P.S. 001 THE BERGEN,12/12/2024 12:00:00 AM,89.94
15K010,"MAGNET SCHOOL OF MATH, SCIENCE AND DESIGN TECHNOLO",12/12/2024 12:00:00 AM,95.13
15K015,P.S. 015 PATRICK F. DALY,12/12/2024 12:00:00 AM,89.02
15K024,P.S. 024,12/12/2024 12:00:00 AM,90.97
15K029,P.S. 029 JOHN M. HARRIGAN,12/12/2024 12:00:00 AM,96.61
15K032,P.S. 032 SAMUEL MILLS SPROLE,12/12/2024 12:00:00 AM,90.55
15K038,P.S. 038 THE PACIFIC,12/12/2024 12:00:00 AM,92.7
15K039,P.S. 039 HENRY BRISTOW,12/12/2024 12:00:00 AM,94.55
15K051,M.S. 51 WILLIAM ALEXANDER,12/12/2024 12:00:00 AM,93.94
15K058,P.S. 058 THE CARROLL,12/12/2024 12:00:00 AM,95.39
15K088,J.H.S. 088 PETER ROUGET,12/12/2024 12:00:00 AM,90.57
15K094,P.S. 094 THE HENRY LONGFELLOW,12/12/2024 12:00:00 AM,94.68
